,text,human_wrote
8768,"['@krisiallen', 'white', 'sox', '!', '!', 'game', 'rained', '.']",1
8769,"['@nsmale', 'LOL', '.', 'Poor', '.', 'life', 'makes', 'baby', 'Fiona', 'cry', '.']",1
8770,"['Sat', 'waiting', 'BGT', 'final', 'haha', '!', 'Im', 'bean', '!', 'Woooo', 'nice', 'weather', 'tomorrow', '(', ')']",1
8771,"['always', 'feel', '110', '%', 'shower', '?', 'really', 'like', 'way', '""', 'NBC', 'legal', 'analyst', '""', 'sounds', 'front', 'name', '.', 'night', '.']",1
8772,"['@ABBSound', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",1
8773,"['Awake', '.', 'Last', 'night', 'great', '!', 'weekend', 'yet', '!']",1
8774,"['@tpleeza', 'DUDE', 'EW', 'KEVIN', 'COUSIN', 'MISS', 'Hes', 'sick', 'da', 'hospital']",1
8775,"['Listening', 'Let', '.', 'Brings', 'tears', 'eyes', 'everytime']",1
8776,"['@markcrosby', ':', 'website', ',', 'spelling', 'mistake', ""Gemma's"", 'blurb', 'bugging', 'http://bit.ly/rzdrW']",1
8777,"['hungryyy', '!', '!', 'need', 'eat', '!']",1
8778,"['@msmack9871', 'slept', 'like', '3', 'days', 'lastnight']",1
8779,"['Happy', 'girl', 'new', 'home', '.', 'http://twitpic.com/6c0zm']",1
8780,"['@ASiANFRESH', ':', 'Shit', '.', 'afford', 'go', 'Asia', 'De', 'Cuba', 'afford', 'visit', 'spa', '.']",1
8781,"['@ekanazhwa', 'ok']",1
8782,"['listening', 'poker', 'face', 'ladygaga', '...', 'nice', 'song', '!', '!', 'haha']",1
8783,"['Taking', 'care', 'baby', '.', 'tummy', 'ache']",1
8784,"['assignments', 'boring']",1
8785,"['@KellyOlexa', 'like', 'boxers', 'pants', '...', 'FREE', 'FREE', '!', '!', '!']",1
8786,"['though', 'getting', 'better', ""I'm"", '.', ""I'm"", 'getting', 'worse', '.', 'Oh', 'sick', '</3']",1
8787,"['Top', 'third', ',', '3-1', ',', ""we're"", 'losing', '.', 'struck', 'last', 'bat', ',', ""pitcher's"", 'senior', 'beast', '.']",1
8788,"['bus', 'way', '2', 'go', 'shopping']",1
8789,"['@gigglepops', 'able', 'see', 'small', 'bits', ',', 'see', ',', 'stormed', '.', 'soo', 'cute', 'cried']",1
8790,"['@TeamXbox', 'tried', 'said', 'used', 'already']",1
8791,"['head', 'aches', 'need', 'go', 'home', '.']",1
8792,"['Gettin', 'ready', 'go', 'work', '.', 'sleepy', 'shit', '.', 'Got', 'nos', 'though', '(', 'lOVE', '$', '$', '$', ';]']",1
8793,"['live', 'near', 'South', 'Jersey', 'come', 'Hangar', '84', 'tonight', 'see', 'Houston', 'Calls', '&', '@farewelltheband', '!', ""I'll""]",1
8794,"['damn', '...', 'miss', '...']",1
8795,"['Love', 'know', 'polenta', 'turned', '@empoweredandfit', '.', 'Please', 'share', '.']",1
8796,"['leaving', 'home', 'river', '!', 'around', 'twelve', '.', 'mommy', '!']",1
8797,"['@paulpuddifoot', 'Oh', '!', 'Good', '!', 'miss', '!']",1
8798,"['@jacqui_', 'hope', 'dont', 'see', 'ur', 'cousin', 'law', 'eric', 'ur', 'austin', '.', 'aint', 'invited', 'festivities', '.', 'even', '6', 'flags']",1
8799,"['missed', 'sth', 'last', 'night', '...']",1
8800,"['@mikestuchbery', 'please', 'please', 'please', 'let', 'contribute', 'music', 'section', '@MacabreMelb', ',', 'cant', 'bear', 'watch', 'sit', 'idle']",1
8801,"[""Let's"", 'play', ':', 'Guess', 'Kevin', 'posting', 'tweet', '.', 'get', '3', 'guesses', ',', 'others', 'deleted', '!', 'http://myloc.me/QXK']",1
8802,"['half', 'day', 'NYC']",1
8803,"['getting', 'ready', 'go', 'pick', 'girl']",1
8804,"['@btillo', 'Hehe', '!', 'Thanks', 'advice', 'choose', 'shoes', ',', 'three', ',', 'hard', '!', '!', '!']",1
8805,"['@JBARSODMG', ""i'm"", 'upp', '&', 'hit', 'back', 'lol']",1
8806,"['allergic', 'reaction', 'something', '.', 'eye', 'swollen', 'check', 'numb', '.']",1
8807,"['trying', 'make', 'catch', '23', ',', 'lookin', 'good', 'right']",1
8808,"['huh', 'camels', 'yet', 'hmm', 'monkey', 'come', 'swing', 'onto', 'page', 'banana']",1
8809,"['@stephmcintosh', 'Thanks', 'thanks', 'follow', 'people', 'actually', 'know', '.', 'seems', 'lovely', 'though', ',', 'thanks', 'thinking', '.']",1
8810,"['@BennyDemus', 'MORNIN', '!', '!', '!', 'Hope', 'wonderful', 'productive', 'day', '2day', '!', '!', '!', 'Blessed', '!']",1
8811,"['Biked', 'park', '.', 'Laying', 'blanket', 'tree', 'book', '.', 'Marquez']",1
8812,"['@Schofe', 'hope', 'enjoying', 'sun', 'like', '?']",1
8813,"['5:15', 'eastern', 'standard', 'time', '...', 'still', 'drowning', 'sorrows', 'Malibu', 'Rum', 'Pineapple', 'Jooos']",1
8814,"['@TheWineVault', 'busy', 'would', 'love', 'come', 'next', 'one', '.', 'fun', 'guys', '!', '!']",1
8815,"['Publix', 'sub', 'lunch', '@', 'work', ',', 'gonna', 'eat', 'half', 'working', 'love', 'yellow', 'poppy', 'stuff', 'bread']",1
8816,"['Belong', 'section', 'Isaiah', '!', 'lowest', 'number', 'boys', '!', '9', 'boys', '!', ""Can't"", 'wait', 'school', 'tomorrow', ',', 'hope', 'everyone', 'class', 'fine']",1
8817,"['hate', 'hold', 'Financial', 'Aid']",1
8818,"['@KevinDavis1914', 'figd', 'ghetto', 'wanted', 'show', 'hood', 'side']",1
8819,"['@dollg1974', 'thank', '!']",1
8820,"['Good', 'morning', 'Happy', 'National', 'Egg', 'Day', '(', 'USA', ')', '!']",1
8821,"['@Hanishi', 'Nonsense', '!', 'internets', '.', 'perfect', 'procrastination', 'tool', '.']",1
8822,"['@Tahbepet', 'match', '...', 'also', 'purple', 'toes', 'week', 'go', 'back', 'OPI', 'red', 'next', 'week', '...', 'sometimes', 'ya', 'need', 'little', 'change', ';D']",1
8823,"['3', 'Month', 'Anniversary', 'Today']",1
8824,"['@netta50', 'Cool', 'cool--looking', 'forward', '!']",1
8825,"['@palam', 'haha', ',', 'im', 'high', 'appearances', ',', 'big', 'deal']",1
8826,"['Looking', 'somewhere', 'london', 'sells', 'haggis', '...', 'Anyone', 'got', 'ideas', '?', 'Neither', 'supermarkeys', 'maida', 'vale']",1
8827,"['Wow', 'pushing', 'stedt', 'hospital', 'dislocated', 'arm', '.', 'love', 'drunk']",1
8828,"['Forgot', 'headphones', 'home', '.', 'phoenix', 'bus']",1
8829,"['home', 'sick', '.', 'wonder', 'gave', '!', '!', '!', '<', '.', '<', '.']",1
8830,"['interview', 'pick', 'n', 'save', 'today', '!', '!', 'hooray', 'possible', 'job', '!']",1
8831,"['feet', 'hurt', '.']",1
8832,"['Bup', 'bup', 'bup', '.', 'Got', 'shock', 'life', '.', 'People', 'still', 'use', 'WinZip', '.', 'Oh', 'googlewave', 'sounds', 'faaantasstic']",1
8833,"['@sparki1980', 'Thanks', 'love', '.', ""I'm"", 'nervous', ',', 'know', ""I'll"", 'alright', ""I'll"", 'keep', 'posted', '!']",1
8834,"['@richardbarley', 'nothing', 'sorry', '.', 'Thanks', 'anyway']",1
8835,"['Going', 'pennsylvania', 'weekend', 'wont', 'back', 'till', 'sometime', 'july', ""I'll"", 'miss']",1
8836,"['@MsLaudanum', 'lol', ""what's"", 'moan', '!', 'bright', 'sunny', '!']",1
8837,"['@jairodriguez', 'watching', 'show', 'right', 'already', 'crying', 'eyes', '.', 'touching', '!', 'Thanks', 'Jai', '!']",1
8838,"['@MilanTeh', 'disappointment', '!', 'Im', 'sure', 'theres', 'combo', 'Ill', 'find', '!', 'n', 'yes', ',', 'im', 'sure', ""we'll"", 'meet', '!', 'look', '4ward', '!', '!']",1
8839,"['@arinbjorn', 'Thank', 'sharing', '.', 'appreciate', 'honesty', 'tweeted', '30', 'odd', 'hours', 'got', 'little', 'tweet', 'happy', '.']",1
8840,"['@jamesspeedy', 'Ahhh', 'moving', '...', 'good', 'luck', '!']",1
8841,"['@pandabelle', 'American', 'Club', 'dinner', '!', 'must', 'missed']",1
8842,"['Working', 'Intramuros', 'headache', '...']",1
8843,"['@kawehdashti', ""can't"", 'Got', 'camera', '..', 'connect', 'phone', 'computer']",1
8844,"['happy', '""', 'Bird', '""', 'Belmont', '.']",1
8845,"['guess', 'reseting', 'sleep', 'schedule', 'today.didn', ""'"", 'sleep', 'night', '.', 'still', 'awake', 'ready', 'day', 'family', '.', 'im', 'cranky', '...']",1
8846,"['@iamcheerbear', 'upset', 'please']",1
8847,"['happy', 'Friday', '!', '!', '!', 'let', 'weekend', 'begin', ',', 'never', 'end']",1
8848,"['Still', 'aint', 'bed', '.', 'Walking', 'home', 'getting', 'coffee', '.', 'know', 'hanover', 'aint', 'bad', 'hour', '.', 'Kinda', 'peacefull', '.']",1
8849,"['@sharlenelouise', 'problem', ',', 'good', 'slot', ',', 'well', '...', ""i'm"", 'proud']",1
8850,"['Oooooh', 'lovely', 'roll', 'thunder', '!', 'Still', 'lightening', 'though', 'come', 'storm', '!', '!', '!']",1
8851,"['Watching', 'bachelorette']",1
8852,"['?', 'might', 'coming', 'back', 'tonight', ',', '.', 'Ugly', 'Betty', 'tonight', '!']",1
8853,"['miffed', '...', 'jeans', 'bought', 'ripped']",1
8854,"['@BellasGuardian', 'good', 'luck', ',', 'hope', 'new', 'tat', 'turns', 'awesome']",1
8855,"['going', 'party', 'later', '!', 'yay', '!']",1
8856,"['hate', 'anymore', 'text', 'messages', '.', 'feel', 'disconnected', '.', ""I'm"", 'even', 'home', 'yet', '.']",1
8857,"['im', 'really', 'bummed', 'missed', 'last', 'episode', 'Tonight', 'Show', 'Jay', 'Leno']",1
8858,"['enough', 'room', 'dance', 'still', 'fun', '.']",1
8859,"['@Itsjessebitch', 'gothic', '?', '!', '@SSCHIC', 'omg', 'get', 'em', 'red', 'match', 'truck', '!', 'lol']",1
8860,"['Familyyy', ""dad's"", 'guitarrr', 'http://mypict.me/28dH']",1
8861,"['looking', 'forward', 'next', 'payday', '.', 'coming']",1
8862,"['@laurenkate22', 'http://twitpic.com/6atzv', '-', 'Secrret', 'Forest', '...', 'sequel', 'Secret', 'Garden', '?', 'Wicked', 'cool', 'pic', 'though']",1
8863,"['@urgebus', 'Ha', '!', 'surprised', ""I'm"", 'sure', '@iowarealestate', 'way', '.', ""He's"", 'probably', 'printing', 'stickers', 'right', '.']",1
8864,"['@SingleSyllable', 'Ah', ',', 'thanks', 'man', '!', '!', '!', ""I'm"", 'blast', 're-stocking', 'library']",1
8865,"['Sleep', 'well', 'loves', 'wake', 'tomorrow', 'refreshed', 'ready', 'beautiful', 'day', '<3']",1
8866,"['one', 'time', 'im', 'freezing', 'forgot', 'jacket', 'home']",1
8867,"['@ramsin_taffles', 'thats', 'true', ',', 'cant', 'wait', 'long', 'summer', 'hmm', 'ive', 'got', 'a-levels', 'left', 'unfornuately', ',', 'oo', 'lucky']",1
8868,"['@randalltodd', 'sorry', ""I'll"", 'unfollow', '...', ""'"", 'g', 'day', '!']",1
8869,"['MIGRAINES', 'FREAKIN', 'SUCK', '!', '!', '!']",1
8870,"['Sadly', ""DNF'd"", '170km', 'Chiltern', '100', '.', 'drink', '/', 'gel', '1st', 'feed', '-', 'heat', 'cramps', 'risk', '2nd', ',', 'cut', 'last', 'loop']",1
8871,"['Yayyyyy', 'buddy', 'made', 'twitter', 'Lunch', 'mr', 'aiello', 'awesome']",1
8872,"['oh', '.', 'oh', '.', 'well', '.', '...', 'good']",1
8873,"['cant', 'believe', 'tomorrow', 'sunday', 'already', '!', '!']",1
8874,"['@brandykill', 'Naw', '.', 'really', 'mood', 'bacon', '-', 'yet']",1
8875,"['Planning', 'backcheck', 'General', 'Affair', 'matter']",1
8876,"['@eloisejonas_', 'least', 'give', 'try']",1
8877,"['starting', 'rain', '...']",1
8878,"['@MontanaOne', 'news', 'yet', 'regarding']",1
8879,['coughing'],1
8880,"['thought', 'put', 'candied', 'ginger', 'shot', 'glass', 'filled', ""Gosling's"", 'Dark', 'Rum', ',', 'would', 'mini', 'Dark', 'Stormy', '.', 'Epic', 'fail', '.']",1
8881,"['installing', 'wordpress', 'client', 'dng', 'free', 'SEO']",1
8882,"['went', 'bike', 'riding', 'today', '&', 'scraped', 'legs', 'pobre', 'gato', 'okokok', 'sleeeptime', '!', '<3']",1
8883,"['finished', 'crying', 'really', 'hard', '...', 'head', 'hurts', '!']",1
8884,"['way', 'office', '...', 'raining']",1
8885,"['@Heilemann', 'Use', 'Powerset', ',', '.']",1
8886,"['@stephruiz28', 'Kolache', 'mustard']",1
8887,"['hopes', 'mr.allison', 'doesnt', 'kill', ',', 'cause', 'didnt', 'finish', 'review', '.']",1
8888,"['Morning', '.', 'Another', 'day', 'paradise', 'beckons', '-', 'aka', 'work']",1
8889,"['Wishin', 'could', 'wedding', 'might', 'get', 'wit', 'old', 'friends', '.', 'Folks', 'gettin', 'old', 'gettin', 'houses']",1
8890,"['@Old_reprobate', 'Bet', 'poor', 'lad', 'cold', 'frightened', 'tho', ""'"", 'Hope', ""there's"", 'usual', 'kneejerk', 'reaction', 'stopping', 'others', 'enjoying', 'great', 'outdoors']",1
8891,"['3', 'short']",1
8892,"['Hi', 'everybody', ',', ""I'm"", 'write', 'cover', 'letters', '.', ""I'll"", 'back', 'afternoon', '.', 'Hope', 'fine']",1
8893,"['@jakesonaplane', 'ha', 'yup', 'gonna', 'good', 'day']",1
8894,"['@heysally', '?', '?', '?']",1
8895,['@wastedlittledjs'],1
8896,"['@Sibs3524', 'ahhh', 'know', 'pool', '6:45', 'SIX', 'days', 'week', 'MISERABLE']",1
8897,"['@kymflores', 'Followed', '.', 'Welcome', 'Twitter', ',', 'welcome', 'Lake', 'Powell', ',', 'Page', 'congrats', 'new', 'job', '!', '20', 'year', 'local']",1
8898,"[""i'm"", 'working']",1
8899,"['@Seriouz973', 'yea', 'first', 'n', 'LAST', 'one', 'shit', 'fun', 'lol', 'mine', 'accident', 'lol', 'ive', 'always', 'wanted', 'boy']",1
8900,"['@simplyilly', 'illy', 'brought', 'u', 'ignored', 'idea', '.']",1
8901,"['@AdamCarson', 'Good', 'point', 'spammers']",1
8902,"['Waiting', 'Josephs', '!']",1
8903,"['#liesboystell', 'buzy', 'week']",1
8904,"['@TTFrutti', '?', '?']",1
8905,"['Best', 'Youtube', ':', 'BIRDS', '&', 'BEES', ':', 'BIRDS', '&', 'BEES', 'SUBSCIRBEEEE', '&', 'leave', 'comment', '/', 'make', 'http://tinyurl.com/owqfy6']",1
8906,"['tweets', 'r', 'going', '2', 'become', 'often', 'cos', '1', '.', 'ill', 'b', 'back', '@', 'school', '2', '.', 'week', 'worth', 'catch', 'work', '3', '.', 'trainings']",1
8907,"[""I'm"", 'hungry', ',', 'DD', 'open', 'yet', '?']",1
8908,"['Guess', 'Ä', '±', '?', 'Eating', 'cake', 'Birthdays', 'great', 'especially', '2', 'cakes', 'fridge']",1
8909,"['Time', 'install', 'network', 'gear', 'rack', 'BBQ', 'beer', 'time']",1
8910,"['finally', 'home', '.', 'gross', 'today', '21', 'days', '!', '!']",1
8911,"['wet', '&', 'soggy', '...', '""', 'paw', 'drying', '""', 'sport', ""I'm"", 'trying', 'medal']",1
8912,"['@VonnieLovesSPN', 'try', 'saying', 'ten', 'times', 'fast']",1
8913,"['Well', 'done', 'Norway', 'Brilliant', 'win', 'Must', 'record', 'win', ',', '387', 'points']",1
8914,"['@izumimon', 'OH', '!', '!', ',', 'eat', 'Kobe', 'beef', 'today', 'hope', ""I'll"", 'eat', 'Kobe', 'beef', 'someday', '.']",1
8915,"['http://twitpic.com/6axvw', '-', 'get', 'see', 'angel', 'tomorrow', '...', 'big', 'baby', 'bed', '!']",1
8916,"['wishes', 'phone', 'could', 'also', 'browse', 'onemanga', '. . . . .', 'http://plurk.com/p/xnslv']",1
8917,"['Home', 'sweet', 'home', '.', 'beach', 'bit', '10', 'minutes', 'away']",1
8918,"['eat', 'sleep', 'park', 'read', 'study', '.', 'today', 'productive', '.', ""I'm"", 'impressed']",1
8919,"['#poliza', 'says', ':', 'Hello', 'Im', 'Arina', '/', '.', 'darling', '?']",1
8920,"['islamic', '-', 'kill']",1
8921,"['think', '...', 'Tyhe', 'UTTERLY', 'depressed', 'feel', '.']",1
8922,"['@holmescnn', 'Oh', ',', 'realize', '830', 'well', '-', 'already', 'work', '-', 'today', 'still', 'car', ',', 'ask']",1
8923,"['phone', 'activity']",1
8924,"['Ok', '..', 'nuff', '...', 'concentrate']",1
8925,"['@Mz_cLeo', ""I'm"", 'sorry', 'boo', 'going', 'lot', '.', 'actually', 'feel', 'like', 'want', '1', '.']",1
8926,"['@mocru78', '!', '<3', 'Meatwad']",1
8927,"['@Amberjolie', 'Amber', 'ive', 'known', '5', 'damn', 'years', 'cant', 'even', 'follow']",1
8928,['@SinFaB'],1
8929,"['@teamDdemiLovato', 'Haha', 'Okk', '!', '(:', 'yes', ',', ',', 'follow', '!', '!', '!', ':/', 'waant', '!', '!']",1
8930,"['@myinkblog', 'nice', 'cant', 'wait', 'check']",1
8931,"['@OrganGrinder_', 'wanted', 'talk', 'footy', 'lol', 'coz', 'shes', 'qld', 'NSW']",1
8932,"['extremely', 'bored', '.', 'weather', 'even', 'depressing', '.', 'http://plurk.com/p/rrm8d']",1
8933,"['@shawn_powell', 'Get', '100', 'followers', 'day', 'using', 'www.tweeteradder.com', 'add', 'everyone', 'train', 'pay', 'vip']",1
8934,"['@darkcartman', ':', 'Yes', ',', ""they're"", 'terrible', '!', '@jonnyyyyy88', ':', 'hope', '..', 'almost', '24', 'hours', 'hurt', 'bad', '!']",1
8935,"['feeling', 'better', 'sick', '3', 'days', 'stomach', 'flu', ""i'm"", 'good', 'uff']",1
8936,"['@CandiceRenae', 'know', '..', 'apologize', '-', 'zebo', 'wanted', 'keep', 'low', 'key', 'couldnt', 'head', '...', 'sounded', 'fun', '...', 'raincheck', '?']",1
8937,"['wish', 'gonna', 'crazy', ',', 'adventourous', ',', 'random', ',', 'scandalous', 'weekend', 'fuck', 'grounded', '...']",1
8938,"['Angry', '.', 'Grrr', '.', 'Cleo', 'Bit', 'today', '.', 'Hangouts', 'Noon', '.', 'Party', 'Docks', 'apparently', 'Tonight', '.', 'Back', 'Home', 'Halo', '.']",1
8939,"['@Mikemo4rmdmv', 'LOL', '!', 'oh', 'yeah', '...', 'Vikings', 'jersey', 'small', 'TATAs', '!', '!', 'Bout', 'cut', 'slit', 'center', 'bitch', 'Hooters']",1
8940,"['@SurlyAmy', 'told', 'read', 'Twitter', '.', 'worked', 'choice', '15', 'years', ',', 'doc', 'like', '.']",1
8941,"['@MaryJeanLA', 'cheri', 'amour', 'amour', '..', 'lovely', ""summer's"", 'day']",1
8942,"['@IPPNW', 'syllabus', '-', '-', 'Hungarian', '-', '-', 'http://www.reak.bme.hu/index.php?id=51']",1
8943,"['Talkin', ""bf's"", 'sister', 'LOL']",1
8944,"['got', 'job', 'Aeropostale', '!', '!', 'start', 'get', 'back', 'Dixie', '-', 'woo', '!']",1
8945,"['iPhone', '3.0', 'specs', ',', 'rumoured', 'course', 'http://www.9to5mac.com/iphone-specs']",1
8946,"['@aCageyBee', 'link', 'work']",1
8947,"['@ksheanneq', 'bbq', '?', 'sorry', 'couldnt', 'make']",1
8948,"['@mysticpainter', 'Thanks', 'Rebecca', ',', 'evening', 'u']",1
8949,"['muthafuckas', 'gotta', 'gangbangin', ""'"", ',', ""can't"", 'get', 'along', '!', 'love', '?', '!']",1
8950,"[""today's"", 'cologne', 'et', 'tu', 'de', 'octane', '...', 'spilled', 'gas', ',', 'bike', ',', 'ground', 'morning', '..', 'gas', 'pumps', 'dont', 'work', 'bikes']",1
8951,"['Going', 'Twisted', 'Vine', 'w', 'joyce', '.', 'nice', ',', 'wanna', 'sit', 'outside', 'nice', 'glass', 'white', 'wine', '.', 'Yes', 'sir', '.']",1
8952,"['Saw', 'dead', 'baby', 'bird', 'sidewalk']",1
8953,"['feeling', 'good', '.', 'sometimes', 'big', 'crowds', 'piss', ',', 'even', 'people', 'take', 'turn', 'stop', 'signs']",1
8954,"['History', 'exam', 'nice', 'easy']",1
8955,"['@catchthisjess', 'oh', '!', 'okay', '.']",1
8956,"['@pmsumner', 'Pah', '!', 'easy', '!', '14Gb', 'MP3s', 'need', 're-encoding', '...']",1
8957,"['@C_Joy', 'nice', '!', 'lucky']",1
8958,"['@baaaileyx3', 'mcfly', 'good']",1
8959,"['like', 'rain']",1
8960,"['wish', 'working', 'ipod', 'player']",1
8961,"['got', 'done', 'really', 'early', 'woohoo', '!', '!', '!', 'work', 'tonight', '4-8']",1
8962,"['Today', 'woke', 'lip', 'huge', 'rash', '!', 'eliminate', 'fast', '!', 'annoying', '!', '!', '!']",1
8963,"['@kevinanthony', 'know', 'right', '...', 'pas', 'ada', 'assignment', 'needs', 'done', 'baru', 'deh', 'ngantuk', 'jem', 'segini']",1
8964,"['@kellywilliams4', 'anything', 'watching', 'news']",1
8965,"['wedding', 'festivities', '!', '!']",1
8966,"['Kiss', 'kiss', 'bang', 'bang', 'excellent', 'film', '!']",1
8967,"['really', 'lazy', 'right', '..', 'trying', 'get', 'motivated', 'something', 'tonight', 'rather', 'lay', 'bed', 'night', 'watching', 'movies']",1
8968,"['homee', '...', 'mucho', 'dolor', '!']",1
8969,"['@LitigationFemme', 'oh', 'thank', '!', '!', '!']",1
8970,"['making', 'banana', 'pancakes']",1
8971,"['Dying', 'work.can', ""'"", 'see', 'doctor', 'til', 'Monday', 'eff', '!', '!', ""I'm"", 'wearing', 'mask', 'work.lol']",1
8972,"['@sahtaylor', 'neither', '!', 'excited', 'yepp', 'definitely', 'love', 'live', 'chats', '!', 'wbu', '?', 'u', 'ideas', 'questions', 'ask', '?']",1
8973,"['FINALLY', 'home', 'hello', 'bed', ',', 'never', 'felt', 'good', ',', 'lol', '.', 'night', '!']",1
8974,"['Tomorrow', 'amazing', 'ah', 'goodnight', '.']",1
8975,"['back', 'court', 'postpone', 'till', 'July', '&', 'think', 'time', 'jail', 'time', '.', 'worried', 'fuCK', '.']",1
8976,"['must', 'workk', '!', 'jam', 'packed', 'month', 'ahead']",1
8977,"['got', 'home', ""Ethan's"", 'baseball', 'game', '.', 'hope', 'win', 'game', 'soon', '.']",1
8978,"['Perth', 'tomorrow', 'night', ',', 'Armin', 'Friday', ""I'm"", 'still', 'office']",1
8979,"['love', 'cold', ',', 'dark', ',', 'gloomy', 'mornings', '!', 'refreshing', '.']",1
8980,"['new', 'office', ',', 'new', 'environment', ',', 'feels', 'like', 'newbie', '..']",1
8981,"['@Santhiyaa27', ':', 'hahaha', 'ok', '!', '!', 'lady', 'gym', 'kept', 'tellign', 'ok', 'snack', '.', 'infact', 'NEED', 'fat']",1
8982,"['wish', 'Beatles', 'purse']",1
8983,"['Grieving', 'fun', '...', 'miss', 'Bill', 'much']",1
8984,"['SHITTIFICATION', '!', 'Flat', 'tire', 'bike', 'ugggghhhh', 'fuck', '.', 'funds', 'get', 'repaired', 'right', ',', 'wahh', 'wahh', '.']",1
8985,"['guys', 'add']",1
8986,"['@Claire_bare', 'excellent', 'evening', '.', 'Let', 'Rock', '-', 'live', '-', 'kicked', 'ass', 'tho', '.', 'got', 'sing', '.']",1
8987,"['@vesula', 'Good', 'thanks', '!', 'Hating', 'hayfever', ',', 'otherwise', 'good', ""Where's"", '@dajmin', 'week', '?']",1
8988,"['@neiglesias', ""I'm"", 'big', 'dork', '...', 'totally', 'normal', '!']",1
8989,"['@justakoff', '@JaniRose', 'much', '.', 'Sam', '!', '!', '!', 'Bill', 'Eric', 'bad', 'season', 'yay']",1
8990,"['tmw', 'history', 'exam', 'wish', 'luck', '..', '!']",1
8991,"['@the', 'red', 'hat', 'club', 'amazing', '!']",1
8992,"['ok', 'quite', 'like', 'lucas', 'till', '...', 'bad', 'looking', 'boy', '...', 'hes', 'year', 'older']",1
8993,"['GoAntiques', 'Exits', 'Online', 'Auctions', 'http://bit.ly/h1dv8', '-', 'effective', 'today', 'June', '1', ',', '2009']",1
8994,"['always', 'work', 'pretty', 'days', '..']",1
8995,"['@echo0101', 'Sorry', '.', 'computer', 'UPS', 'attached', '.', 'money', 'fancy', 'UPSes', '.']",1
8996,"['mad', 'neither', 'Susan', 'Boyle', 'Flawless', ""Britain's"", 'Got', 'Talent', '2009', '.']",1
8997,"['@ThisStarChild', 'wants', 'see', 'scars', 'workshop', 'explained', 'mixup', 'slides', '...', 'cough', '...']",1
8998,"['babe', 'cornelius', 'safely', 'arrived']",1
8999,"['Lecture', 'watched', '=', 'done', 'Readings', 'done', '=', 'half', 'Reading', 'notes', 'understanding', '+', 'even', 'started']",1
9000,"['@sharonhearty', ""I'm"", 'glad', '.', 'thanks', '.']",1
9001,"['OMG', '!', '!', '!', 'makes', 'long', 'time', 'xD', '...', 'finish', 'school', 'next', 'year']",1
9002,"['@foiledcupcakes', 'Would', 'love', 'able', 'nominate', 'Dad', ""he's"", 'Philly', 'thus', 'bit', 'far', 'delivery', '.', 'Thanks', 'though', '!']",1
9003,"['@selenagomez', '@drewseeley', ""I'm"", 'thrilled', '!', '!', 'love', 'Another', 'cinderella', 'story', '!', '!', '!']",1
9004,"['Arrived', 'safetly', 'Israel', '48h', 'ago', '.', 'nice', 'win', 'hometown', 'criterium', 'race', 'yesterday']",1
9005,"['u', 'cant', 'see', 'infinitely', 'important', 'u', 'see', '...', 'Go', 'within', 'daily', '!', '-', 'back', 'lata', '!']",1
9006,"['@JonathanRKnight', 'hahaEnjoy', 'dc', ',', 'hometown']",1
9007,"['Shoot', 'new', 'music', 'video', 'saterday', '.', '.', '<3', '&', 'couple', 'new', 'videos', 'coming', '.', 'xox', 'k']",1
9008,"['Sitting', 'report', 'work', '.', 'Hoping', 'sit', 'till', '4', 'go', 'home', '.', 'want', 'drive', 'rain', '.']",1
9009,"['@acw0611', 'hehe', 'old', 'reverse', 'psychology']",1
9010,"['@pete_c', 'chubb', '?']",1
9011,"['Gotta', '6', 'hours', 'Work', 'day', 'manana', '!']",1
9012,"['@alisaloki', 'yes', 'hubs', 'knows', 'hottie', 'side', '.']",1
9013,"['@fighttheprocess', 'Aww', '.', 'friends', 'fans', 'still', 'love', '.', '<3']",1
9014,"['suppose', 'shouldnt', 'rant', 'twitter', 'hey', '...', '1', 'thing', 'could', 'peace', 'good', 'friend', 'tainted', '!']",1
9015,"['@AliSmudge', 'ugh', '.', 'Decided', 'take', 'piano', 'instead', '.', 'Add', 'new', 'msn', 'abbigale.bennett@hotmail.com', '.', 'one', 'hacked']",1
9016,"['@geevongore', 'dead', 'annoying', ':/', 'never', 'realised', 'limit', 'many', 'times', 'access', 'twitter', '?', 'ruin', 'fun', 'haha']",1
9017,"['@traskjd', 'Yup', ',', 'see']",1
9018,"['@RAZNKN', 'Please', 'dont', 'remind', '.', 'hate', 'going', 'job', 'everyday']",1
9019,"['@littleroc', 'walked', 'jen', 'car', ',', 'came', 'back', 'GONE', '.', 'miss', 'already']",1
9020,"['Please', 'vote', '4am', 'Project', 'win', 'Digital', 'Media', 'award', '!', 'http://snipr.com/k6u2f', 'pls', 'rt', '!']",1
9021,"['@mycahhhx3', 'tempted', 'poker', 'face', 'dance', ',', 'thought', 'twice', '.', 'Next', 'time']",1
9022,"['@kathyireland', 'OK', 'shutting', 'computer', '...', 'promise', '!', 'love', '!', 'Goodnight', '!']",1
9023,"['seriously', '.', 'best', 'weekend', 'ever', '.', 'sad', 'leave', '!']",1
